Home Team,Away Team,Score,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards,year
BRIGHTON,STOKE,2-2,13.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2017
WEST HAM,LEICESTER CITY,1-1,9.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,2017
MAN UTD,BRIGHTON,1-0,9.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
CRYSTAL PALACE,STOKE,2-1,9.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2017
SWANSEA,BOURNEMOUTH,0-0,18.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,2017
NEWCASTLE,WATFORD,0-3,8.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2017
TOTTENHAM,WEST BROM,1-1,10.0,1.0,0.0,0.0,13.0,4.0,0.0,0.0,2017
LIVERPOOL,CHELSEA,1-1,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2017
SOUTHAMPTON,EVERTON,4-1,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2017
BURNLEY,ARSENAL,0-1,8.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,2017
HUDDERSFIELD,MAN CITY,1-2,10.0,2.0,0.0,1.0,10.0,3.0,0.0,0.0,2017
LEICESTER CITY,TOTTENHAM,2-1,7.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
BRIGHTON,CRYSTAL PALACE,0-0,13.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
WEST BROM,NEWCASTLE,2-2,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2017
WATFORD,MAN UTD,2-4,12.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
BOURNEMOUTH,BURNLEY,1-2,9.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
ARSENAL,HUDDERSFIELD,5-0,10.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2017
CHELSEA,SWANSEA,1-0,10.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2017
MAN CITY,SOUTHAMPTON,2-1,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
STOKE,LIVERPOOL,0-3,8.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,2017
EVERTON,WEST HAM,4-0,16.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,2017
CHELSEA,NEWCASTLE,3-1,8.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2017
STOKE,SWANSEA,2-1,12.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2017
EVERTON,HUDDERSFIELD,2-0,12.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
WEST BROM,CRYSTAL PALACE,0-0,11.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
LEICESTER CITY,BURNLEY,1-0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2017
BRIGHTON,LIVERPOOL,1-5,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2017
WATFORD,TOTTENHAM,1-1,16.0,4.0,0.0,0.0,8.0,1.0,0.0,1.0,2017
ARSENAL,MAN UTD,1-3,11.0,3.0,0.0,0.0,10.0,2.0,0.0,1.0,2017
BOURNEMOUTH,SOUTHAMPTON,1-1,6.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2017
MAN CITY,WEST HAM,2-1,5.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,2017
WEST HAM,CHELSEA,1-0,10.0,6.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
BURNLEY,WATFORD,1-0,10.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,2017
HUDDERSFIELD,BRIGHTON,2-0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2017
CRYSTAL PALACE,BOURNEMOUTH,2-2,14.0,5.0,0.0,0.0,14.0,2.0,0.0,0.0,2017
SWANSEA,WEST BROM,1-0,8.0,2.0,0.0,0.0,18.0,5.0,0.0,0.0,2017
TOTTENHAM,STOKE,5-1,12.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2017
NEWCASTLE,LEICESTER CITY,2-3,10.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2017
SOUTHAMPTON,ARSENAL,1-1,12.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
LIVERPOOL,EVERTON,1-1,8.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2017
MAN UTD,MAN CITY,1-2,16.0,4.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
BURNLEY,STOKE,1-0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2017
HUDDERSFIELD,CHELSEA,1-3,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2017
CRYSTAL PALACE,WATFORD,2-1,14.0,2.0,0.0,0.0,18.0,2.0,1.0,0.0,2017
SWANSEA,MAN CITY,0-4,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2017
NEWCASTLE,EVERTON,0-1,10.0,2.0,1.0,0.0,11.0,2.0,0.0,0.0,2017
SOUTHAMPTON,LEICESTER CITY,1-4,13.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2017
LIVERPOOL,WEST BROM,0-0,16.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2017
TOTTENHAM,BRIGHTON,2-0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
MAN UTD,BOURNEMOUTH,1-0,14.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,2017
WEST HAM,ARSENAL,0-0,9.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2017
LEICESTER CITY,CRYSTAL PALACE,0-3,12.0,3.0,1.0,0.0,13.0,2.0,0.0,0.0,2017
ARSENAL,NEWCASTLE,1-0,13.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
CHELSEA,SOUTHAMPTON,1-0,8.0,1.0,0.0,0.0,16.0,3.0,0.0,0.0,2017
BRIGHTON,BURNLEY,0-0,13.0,4.0,0.0,0.0,13.0,2.0,0.0,0.0,2017
WATFORD,HUDDERSFIELD,1-4,12.0,2.0,0.0,1.0,17.0,2.0,1.0,0.0,2017
STOKE,WEST HAM,0-3,12.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,2017
MAN CITY,TOTTENHAM,4-1,13.0,2.0,0.0,0.0,20.0,4.0,0.0,0.0,2017
WEST BROM,MAN UTD,1-2,14.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,2017
BOURNEMOUTH,LIVERPOOL,0-4,5.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
EVERTON,SWANSEA,3-1,12.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,2017
ARSENAL,LIVERPOOL,3-3,9.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2017
EVERTON,CHELSEA,0-0,8.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2017
WEST HAM,NEWCASTLE,2-3,9.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,2017
SOUTHAMPTON,HUDDERSFIELD,1-1,16.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
BRIGHTON,WATFORD,1-0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2017
MAN CITY,BOURNEMOUTH,4-0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
SWANSEA,CRYSTAL PALACE,1-1,13.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,2017
STOKE,WEST BROM,3-1,9.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2017
BURNLEY,TOTTENHAM,0-3,10.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
LEICESTER CITY,MAN UTD,2-2,19.0,3.0,1.0,0.0,8.0,2.0,0.0,0.0,2017
TOTTENHAM,SOUTHAMPTON,5-2,8.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2017
WATFORD,LEICESTER CITY,2-1,7.0,3.0,0.0,0.0,13.0,3.0,0.0,0.0,2017
BOURNEMOUTH,WEST HAM,3-3,12.0,3.0,0.0,0.0,14.0,4.0,0.0,0.0,2017
CHELSEA,BRIGHTON,2-0,8.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2017
WEST BROM,EVERTON,0-0,14.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,2017
MAN UTD,BURNLEY,2-2,10.0,3.0,0.0,0.0,14.0,7.0,0.0,0.0,2017
HUDDERSFIELD,STOKE,1-1,9.0,2.0,0.0,0.0,12.0,4.0,0.0,0.0,2017
LIVERPOOL,SWANSEA,5-0,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2017
NEWCASTLE,MAN CITY,0-1,11.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2017
CRYSTAL PALACE,ARSENAL,2-3,12.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
LIVERPOOL,LEICESTER CITY,2-1,7.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2017
NEWCASTLE,BRIGHTON,0-0,11.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
CHELSEA,STOKE,5-0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
HUDDERSFIELD,BURNLEY,0-0,14.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,2017
WATFORD,SWANSEA,1-2,14.0,4.0,0.0,0.0,13.0,2.0,0.0,0.0,2017
BOURNEMOUTH,EVERTON,2-1,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2017
MAN UTD,SOUTHAMPTON,0-0,12.0,2.0,0.0,0.0,13.0,4.0,0.0,0.0,2017
CRYSTAL PALACE,MAN CITY,0-0,14.0,5.0,0.0,0.0,11.0,4.0,0.0,0.0,2017
WEST BROM,ARSENAL,1-1,14.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,2017
TOTTENHAM,WEST HAM,1-1,10.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2017
BRIGHTON,BOURNEMOUTH,2-2,13.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
BURNLEY,LIVERPOOL,1-2,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2017
STOKE,NEWCASTLE,0-1,10.0,3.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
LEICESTER CITY,HUDDERSFIELD,3-0,7.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
EVERTON,MAN UTD,0-2,11.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2017
WEST HAM,WEST BROM,2-1,12.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,2017
SOUTHAMPTON,CRYSTAL PALACE,1-2,8.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
SWANSEA,TOTTENHAM,0-2,12.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
MAN CITY,WATFORD,3-1,8.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,2017
ARSENAL,CHELSEA,2-2,11.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,2017
NEWCASTLE,SWANSEA,1-1,11.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,2017
CHELSEA,LEICESTER CITY,0-0,14.0,2.0,0.0,0.0,13.0,3.0,1.0,0.0,2017
WEST BROM,BRIGHTON,2-0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2017
HUDDERSFIELD,WEST HAM,1-4,7.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
CRYSTAL PALACE,BURNLEY,1-0,16.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,2017
WATFORD,SOUTHAMPTON,2-2,11.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,2017
TOTTENHAM,EVERTON,4-0,11.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2017
BOURNEMOUTH,ARSENAL,2-1,8.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
LIVERPOOL,MAN CITY,4-3,10.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,2017
MAN UTD,STOKE,3-0,14.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
BRIGHTON,CHELSEA,0-4,12.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,2017
ARSENAL,CRYSTAL PALACE,4-1,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
STOKE,HUDDERSFIELD,2-0,18.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2017
EVERTON,WEST BROM,1-1,15.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
LEICESTER CITY,WATFORD,2-0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2017
BURNLEY,MAN UTD,0-1,7.0,3.0,0.0,0.0,13.0,3.0,0.0,0.0,2017
WEST HAM,BOURNEMOUTH,1-1,8.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
MAN CITY,NEWCASTLE,3-1,5.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
SOUTHAMPTON,TOTTENHAM,1-1,8.0,2.0,0.0,0.0,15.0,3.0,0.0,0.0,2017
SWANSEA,LIVERPOOL,1-0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
SWANSEA,ARSENAL,3-1,4.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,2017
WEST HAM,CRYSTAL PALACE,1-1,11.0,1.0,0.0,0.0,15.0,3.0,0.0,0.0,2017
HUDDERSFIELD,LIVERPOOL,0-3,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
CHELSEA,BOURNEMOUTH,0-3,5.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,2017
EVERTON,LEICESTER CITY,2-1,10.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
NEWCASTLE,BURNLEY,1-1,15.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,2017
SOUTHAMPTON,BRIGHTON,1-1,8.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
MAN CITY,WEST BROM,3-0,10.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,2017
STOKE,WATFORD,0-0,12.0,4.0,0.0,0.0,12.0,3.0,0.0,0.0,2017
TOTTENHAM,MAN UTD,2-0,10.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,2017
BURNLEY,MAN CITY,1-1,9.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,2017
WEST BROM,SOUTHAMPTON,2-3,12.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
MAN UTD,HUDDERSFIELD,2-0,5.0,2.0,0.0,0.0,19.0,4.0,0.0,0.0,2017
LEICESTER CITY,SWANSEA,1-1,9.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
BRIGHTON,WEST HAM,3-1,11.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
BOURNEMOUTH,STOKE,2-1,14.0,2.0,0.0,0.0,19.0,3.0,0.0,0.0,2017
ARSENAL,EVERTON,5-1,8.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
CRYSTAL PALACE,NEWCASTLE,1-1,11.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,2017
LIVERPOOL,TOTTENHAM,2-2,15.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
WATFORD,CHELSEA,4-1,11.0,2.0,0.0,0.0,8.0,3.0,1.0,0.0,2017
TOTTENHAM,ARSENAL,1-0,13.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
STOKE,BRIGHTON,1-1,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2017
EVERTON,CRYSTAL PALACE,3-1,14.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,2017
WEST HAM,WATFORD,2-0,11.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
SWANSEA,BURNLEY,1-0,10.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
MAN CITY,LEICESTER CITY,5-1,10.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,2017
HUDDERSFIELD,BOURNEMOUTH,4-1,12.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,2017
NEWCASTLE,MAN UTD,1-0,12.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2017
SOUTHAMPTON,LIVERPOOL,0-2,5.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2017
CHELSEA,WEST BROM,3-0,11.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2017
LEICESTER CITY,STOKE,1-1,10.0,1.0,0.0,0.0,16.0,3.0,0.0,0.0,2017
BOURNEMOUTH,NEWCASTLE,2-2,12.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,2017
LIVERPOOL,WEST HAM,4-1,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2017
WEST BROM,HUDDERSFIELD,1-2,11.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
BURNLEY,SOUTHAMPTON,1-1,8.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,2017
BRIGHTON,SWANSEA,4-1,17.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2017
WATFORD,EVERTON,1-0,10.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
CRYSTAL PALACE,TOTTENHAM,0-1,12.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2017
MAN UTD,CHELSEA,2-1,13.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,2017
ARSENAL,MAN CITY,0-3,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
BURNLEY,EVERTON,2-1,9.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,2017
WATFORD,WEST BROM,1-0,11.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,2017
SWANSEA,WEST HAM,4-1,9.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,2017
TOTTENHAM,HUDDERSFIELD,2-0,6.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,2017
LEICESTER CITY,BOURNEMOUTH,1-1,11.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
SOUTHAMPTON,STOKE,0-0,8.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2017
LIVERPOOL,NEWCASTLE,2-0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017
BRIGHTON,ARSENAL,2-1,13.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,2017
MAN CITY,CHELSEA,1-0,8.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
CRYSTAL PALACE,MAN UTD,2-3,10.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2017
MAN UTD,LIVERPOOL,2-1,10.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,2017
HUDDERSFIELD,SWANSEA,0-0,9.0,2.0,0.0,0.0,9.0,3.0,0.0,1.0,2017
WEST HAM,BURNLEY,0-3,13.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,2017
NEWCASTLE,SOUTHAMPTON,3-0,10.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
EVERTON,BRIGHTON,2-0,10.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,2017
WEST BROM,LEICESTER CITY,1-4,6.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,2017
CHELSEA,CRYSTAL PALACE,2-1,8.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
ARSENAL,WATFORD,3-0,12.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
BOURNEMOUTH,TOTTENHAM,1-4,10.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
STOKE,MAN CITY,0-2,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
STOKE,EVERTON,1-2,13.0,1.0,0.0,1.0,12.0,1.0,0.0,0.0,2017
HUDDERSFIELD,CRYSTAL PALACE,0-2,11.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,2017
BOURNEMOUTH,WEST BROM,2-1,6.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
LIVERPOOL,WATFORD,5-0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2017
BURNLEY,CHELSEA,1-2,9.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2017
SWANSEA,SOUTHAMPTON,0-1,7.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2017
LEICESTER CITY,ARSENAL,3-1,7.0,2.0,0.0,0.0,12.0,2.0,0.0,1.0,2017
MAN CITY,BRIGHTON,3-1,5.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
TOTTENHAM,NEWCASTLE,1-0,10.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,2017
WEST HAM,MAN UTD,0-0,12.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,2017
CRYSTAL PALACE,LIVERPOOL,1-2,6.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,2017
WEST BROM,BURNLEY,1-2,12.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,2017
MAN UTD,SWANSEA,2-0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2017
WEST HAM,SOUTHAMPTON,3-0,9.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,2017
BRIGHTON,LEICESTER CITY,0-2,11.0,2.0,0.0,0.0,13.0,5.0,1.0,0.0,2017
WATFORD,BOURNEMOUTH,2-2,16.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,2017
NEWCASTLE,HUDDERSFIELD,1-0,9.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,2017
EVERTON,MAN CITY,1-3,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
ARSENAL,STOKE,3-0,9.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2017
CHELSEA,TOTTENHAM,1-3,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
EVERTON,LIVERPOOL,0-0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2017
WEST BROM,SWANSEA,1-1,15.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,2017
LEICESTER CITY,NEWCASTLE,1-2,7.0,1.0,0.0,0.0,14.0,3.0,0.0,0.0,2017
BRIGHTON,HUDDERSFIELD,1-1,13.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2017
WATFORD,BURNLEY,1-2,18.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,2017
BOURNEMOUTH,CRYSTAL PALACE,2-2,8.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
STOKE,TOTTENHAM,1-2,19.0,4.0,0.0,0.0,8.0,3.0,0.0,0.0,2017
MAN CITY,MAN UTD,2-3,17.0,6.0,0.0,0.0,9.0,3.0,0.0,0.0,2017
ARSENAL,SOUTHAMPTON,3-2,11.0,2.0,0.0,1.0,7.0,1.0,0.0,1.0,2017
CHELSEA,WEST HAM,1-1,7.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
SOUTHAMPTON,CHELSEA,2-3,13.0,5.0,0.0,0.0,14.0,3.0,0.0,0.0,2017
SWANSEA,EVERTON,1-1,10.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
BURNLEY,LEICESTER CITY,2-1,9.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
HUDDERSFIELD,WATFORD,1-0,9.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,2017
CRYSTAL PALACE,BRIGHTON,3-2,12.0,3.0,0.0,0.0,16.0,2.0,0.0,0.0,2017
LIVERPOOL,BOURNEMOUTH,3-0,9.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
TOTTENHAM,MAN CITY,1-3,11.0,3.0,0.0,0.0,12.0,4.0,0.0,0.0,2017
NEWCASTLE,ARSENAL,2-1,11.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2017
MAN UTD,WEST BROM,0-1,8.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2017
WEST HAM,STOKE,1-1,15.0,2.0,0.0,0.0,21.0,3.0,0.0,0.0,2017
BRIGHTON,TOTTENHAM,1-1,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2017
BOURNEMOUTH,MAN UTD,0-2,9.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,2017
LEICESTER CITY,SOUTHAMPTON,0-0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2017
WEST BROM,LIVERPOOL,2-2,12.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2017
WATFORD,CRYSTAL PALACE,0-0,17.0,3.0,0.0,0.0,13.0,5.0,0.0,0.0,2017
ARSENAL,WEST HAM,4-1,11.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
STOKE,BURNLEY,1-1,15.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,2017
MAN CITY,SWANSEA,5-0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2017
EVERTON,NEWCASTLE,1-0,10.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
CHELSEA,HUDDERSFIELD,1-1,7.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
LIVERPOOL,STOKE,0-0,7.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,2017
CRYSTAL PALACE,LEICESTER CITY,5-0,11.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,2017
NEWCASTLE,WEST BROM,0-1,8.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,2017
BURNLEY,BRIGHTON,0-0,5.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,2017
HUDDERSFIELD,EVERTON,0-2,9.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2017
SOUTHAMPTON,BOURNEMOUTH,2-1,12.0,5.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
SWANSEA,CHELSEA,0-1,13.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2017
WEST HAM,MAN CITY,1-4,5.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
MAN UTD,ARSENAL,2-1,12.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
TOTTENHAM,WATFORD,2-0,11.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2017
BRIGHTON,MAN UTD,1-0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2017
STOKE,CRYSTAL PALACE,1-2,18.0,5.0,0.0,0.0,12.0,2.0,0.0,0.0,2017
WEST BROM,TOTTENHAM,1-0,13.0,4.0,0.0,0.0,12.0,1.0,0.0,0.0,2017
LEICESTER CITY,WEST HAM,0-2,8.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
WATFORD,NEWCASTLE,2-1,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2017
BOURNEMOUTH,SWANSEA,1-0,10.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,2017
EVERTON,SOUTHAMPTON,1-1,14.0,2.0,0.0,0.0,12.0,5.0,1.0,0.0,2017
MAN CITY,HUDDERSFIELD,0-0,9.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2017
ARSENAL,BURNLEY,5-0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2017
CHELSEA,LIVERPOOL,1-0,12.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
